item_name,grid_x,grid_y,pixel_x,pixel_y
Chancellor's Cranium (shiny),32,20,1280,800
Avarice,33,20,1320,800
Gambler's Fate,0,21,0,840
Turncoat Cape,1,21,40,840
Collector's Monocle,2,21,80,840
Avarice (shiny),3,21,120,840
Gambler's Fate (shiny),4,21,160,840
Turncoat Cape (shiny),5,21,200,840
Collector's Monocle (shiny),6,21,240,840
Lumiaire,7,21,280,840
Chaotic Scripture,8,21,320,840
Vesture of Duality,9,21,360,840
Divine Coronation,10,21,400,840
Lumiaire (shiny),11,21,440,840
Chaotic Scripture (shiny),12,21,480,840
Vesture of Duality (shiny),13,21,520,840
Divine Coronation (shiny),14,21,560,840
Enforcer,15,21,600,840
Ballistic Star,16,21,640,840
Centaur's Shielding,17,21,680,840
Battalion Banner,18,21,720,840
Enforcer (shiny),19,21,760,840
Ballistic Star (shiny),20,21,800,840
Centaur's Shielding (shiny),21,21,840,840
Battalion Banner (shiny),22,21,880,840
Divinity,23,21,920,840
Oryx's Escutcheon,24,21,960,840
Gladiator Guard,25,21,1000,840
Exalted God's Horn,26,21,1040,840
Divinity (shiny),27,21,1080,840
Oryx's Escutcheon (shiny),28,21,1120,840
Gladiator Guard (shiny),29,21,1160,840
Exalted God's Horn (shiny),30,21,1200,840
Harmonious Harp,31,21,1240,840
Angel's Fanfare,32,21,1280,840
Wings of Sanctity,33,21,1320,840
Heavenly Halo,0,22,0,880
Royal Guard's Cuirass,1,22,40,880
Valor,2,22,80,880
Vanguard's Visage,3,22,120,880
Sentinel's Sidearm,4,22,160,880
Bracer of the Guardian,5,22,200,880
Vest of Abandoned Shadows,6,22,240,880
Dusky Catalyst,7,22,280,880
Primal Arcana,8,22,320,880
Polarity Poison,9,22,360,880
The Twilight Gemstone,10,22,400,880
Mantle of the Monarchy,11,22,440,880
Warmonger,12,22,480,880
Peacekeeper,13,22,520,880
Noble Mandolin,14,22,560,880
The Forgotten Crown,15,22,600,880
The Forgotten Ring,16,22,640,880
Chrysalis of Eternity,17,22,680,880
Royal Guard's Cuirass (shiny),18,22,720,880
Valor (shiny),19,22,760,880
Vanguard's Visage (shiny),20,22,800,880
Sentinel's Sidearm (shiny),21,22,840,880
Bracer of the Guardian (shiny),22,22,880,880
Vest of Abandoned Shadows (shiny),23,22,920,880
Dusky Catalyst (shiny),24,22,960,880
Primal Arcana (shiny),25,22,1000,880
Polarity Poison (shiny),26,22,1040,880
The Twilight Gemstone (shiny),27,22,1080,880
Warmonger (shiny),28,22,1120,880
Peacekeeper (shiny),29,22,1160,880
Noble Mandolin (shiny),30,22,1200,880
The Forgotten Crown (shiny),31,22,1240,880
Corruption Tether,32,22,1280,880
Ancient Eminence,33,22,1320,880
Twilight Shroud,0,23,0,920
Defiled Equilibrium,1,23,40,920
Archangel's Judgement,2,23,80,920
Daevite Progenitor,3,23,120,920
Seraphim's Guard,4,23,160,920
Flames of Genesis,5,23,200,920
Fallen One's Blade,6,23,240,920
Abyssal Insignia,7,23,280,920
Vortex Plating,8,23,320,920
Eye of the Void,9,23,360,920
Sentinel Watchdog Skin,10,23,400,920
Shadow Stormbird Pet Skin,11,23,440,920
Royal Void Cat Pet Skin,12,23,480,920
Barnacle Basher,13,23,520,920
Yellow Beehemoth Quiver,14,23,560,920
Red Beehemoth Quiver,15,23,600,920
Blue Beehemoth Quiver,16,23,640,920
Cloak of Bloody Surprises,17,23,680,920
Crystallised Fang's Venom,18,23,720,920
Dirk of Cronus,19,23,760,920
Hama Yumi,20,23,800,920
Helm of the Juggernaut,21,23,840,920
Jailer's Scythe,22,23,880,920
Kageboshi,23,23,920,920
Orb of Conflict,24,23,960,920
Quiver of Thunder,25,23,1000,920
Ray Katana,26,23,1040,920
Seal of Blasphemous Prayer,27,23,1080,920
Shield of Ogmur,28,23,1120,920
Tablet of the King's Avatar,29,23,1160,920
Token of Warmth,30,23,1200,920
Token of Happiness,31,23,1240,920
Trap of the Vile Spirit,32,23,1280,920
Mighty Stein,33,23,1320,920
Deadly Keg,0,24,0,960
Greaterhosen,1,24,40,960
Crystal Sword,2,24,80,960
Crystal Wand,3,24,120,960
Crystal Sword (shiny),4,24,160,960
Quiver of Thunder (shiny),5,24,200,960
Orb of Conflict (shiny),6,24,240,960
Dirk of Cronus (shiny),7,24,280,960
Trap of the Vile Spirit (shiny),8,24,320,960
Greaterhosen (shiny),9,24,360,960
Helm of the Juggernaut (shiny),10,24,400,960
Ray Katana (shiny),11,24,440,960
Seal of Blasphemous Prayer (shiny),12,24,480,960
Shield of Ogmur (shiny),13,24,520,960
Deadly Keg (shiny),14,24,560,960
Mighty Stein (shiny),15,24,600,960
Barnacle Basher (shiny),16,24,640,960
Jailer's Scythe (shiny),17,24,680,960
Cloak of Bloody Surprises (shiny),18,24,720,960
Yellow Beehemoth Quiver (shiny),19,24,760,960
Red Beehemoth Quiver (shiny),20,24,800,960
Blue Beehemoth Quiver (shiny),21,24,840,960
Crystal Wand (shiny),22,24,880,960
Adventurer's Scarf,23,24,920,960
Torrential Staff,24,24,960,960
Celestial Recurve,25,24,1000,960
Mace of the Pumpkin Effigy,26,24,1040,960
Pirate's Artillery,27,24,1080,960
Skull of Restless Souls,28,24,1120,960
Doom's Emblem,29,24,1160,960
Cavalry Lance,30,24,1200,960
Cloak of the Deep,31,24,1240,960
Evolutionary Records,32,24,1280,960
Pollen Incendiary,33,24,1320,960
Bloodbath Blade,0,25,0,1000
Runes of Knowledge,1,25,40,1000
Kendo Stick,2,25,80,1000
Kendo Stick (shiny),3,25,120,1000
Jewel Eye Katana (shiny),4,25,160,1000
Watarimono,5,25,200,1000
Kiritsukeru,6,25,240,1000
Reinforced Root Armor,7,25,280,1000
Traveler's Trinket,8,25,320,1000
The Phylactery,9,25,360,1000
Soul of the Bearer,10,25,400,1000
Soulless Robe,11,25,440,1000
Ring of the Covetous Heart,12,25,480,1000
Piper's Pan Flute,13,25,520,1000
Mouse Trap,14,25,560,1000
Perennial Cranium,15,25,600,1000
Hanagasaku,16,25,640,1000
Perennial Cranium (shiny),17,25,680,1000
Arctic Bow,18,25,720,1000
Freezing Quiver,19,25,760,1000
Frimarra,20,25,800,1000
Enchanted Ice Shard,21,25,840,1000
Ring of the Northern Light,22,25,880,1000
Tome of Frigid Protection,23,25,920,1000
Ice Crown,24,25,960,1000
Prismatic Slasher,25,25,1000,1000
Rainbow Rod,26,25,1040,1000
Staff of the Saint,27,25,1080,1000
Sword of the Rainbow's End,28,25,1120,1000
Clover Bow,29,25,1160,1000
Katana of Good Fortune,30,25,1200,1000
Painbow,31,25,1240,1000
Clover Star,32,25,1280,1000
Miss Shamrock Wizard Skin,33,25,1320,1000
Leprechaun's Walking Hat Pet Skin,0,26,0,1040
Green Hat Bunny Pet Skin,1,26,40,1040
Mini Pot of Gold Pet Skin,2,26,80,1040
Unstable Anomaly,3,26,120,1040
Lethargic Sentience,4,26,160,1040
Toy Knife,5,26,200,1040
Barely Attuned Magic Thingy,6,26,240,1040
Precisely Calibrated Stringstick,7,26,280,1040
Random Spell Extraction Device,8,26,320,1040
Krathana,9,26,360,1040
Silex's Hammer,10,26,400,1040
Mimicry Trap,11,26,440,1040
Candy Katana,12,26,480,1040
Sleigh Bell Staff,13,26,520,1040
Garland Bow,14,26,560,1040
Evergreen Dagger,15,26,600,1040
Brass Chamberstick,16,26,640,1040
Cheerful Chipper,17,26,680,1040
Candy Katana (shiny),18,26,720,1040
Sleigh Bell Staff (shiny),19,26,760,1040
Garland Bow (shiny),20,26,800,1040
Evergreen Dagger (shiny),21,26,840,1040
Brass Chamberstick (shiny),22,26,880,1040
Cheerful Chipper (shiny),23,26,920,1040
Snow Branch,24,26,960,1040
Snowflake Blade,25,26,1000,1040
Frost Storm Bow,26,26,1040,1040
Enchanted Ice Blade,27,26,1080,1040
Frozen Wand,28,26,1120,1040
Splatter-proof Apron,29,26,1160,1040
Chicken Leg of Doom,30,26,1200,1040
Anatis Staff,31,26,1240,1040
Apocalypse Feather,32,26,1280,1040
Mantle of the Monarchy (Rehearsal),33,26,1320,1040
The Forgotten Ring (Rehearsal),0,27,0,1080
Royal Guard's Cuirass (Rehearsal),1,27,40,1080
Valor (Rehearsal),2,27,80,1080
Vanguard's Visage (Rehearsal),3,27,120,1080
Sentinel's Sidearm (Rehearsal),4,27,160,1080
Bracer of the Guardian (Rehearsal),5,27,200,1080
Vest of Abandoned Shadows (Rehearsal),6,27,240,1080
Warmonger (Rehearsal),7,27,280,1080
Peacekeeper (Rehearsal),8,27,320,1080
Noble Mandolin (Rehearsal),9,27,360,1080
The Forgotten Crown (Rehearsal),10,27,400,1080
The Twilight Gemstone (Rehearsal),11,27,440,1080
Polarity Poison (Rehearsal),12,27,480,1080
Primal Arcana (Rehearsal),13,27,520,1080
Dusky Catalyst (Rehearsal),14,27,560,1080
Esoteric Buckler,15,27,600,1080
Corrupted Cleaver,16,27,640,1080
Bow of Nightmares,17,27,680,1080
Staff of Horrific Knowledge,18,27,720,1080
Wand of Ancient Terror,19,27,760,1080
Dagger of the Terrible Talon,20,27,800,1080
Skull-Splitter Sword,21,27,840,1080
Heartfind Dagger,22,27,880,1080
Wand of Budding Romance,23,27,920,1080
Cupid's Bow,24,27,960,1080
Vinesword,25,27,1000,1080
Staff of Adoration,26,27,1040,1080
Diamond-Bladed Katana,27,27,1080,1080
Heart Jewel Blades,28,27,1120,1080
Morning Star of Sweet Miracles,29,27,1160,1080
Anteros Longbow,30,27,1200,1080
Lovestruck Yoyo,31,27,1240,1080
Love Heart Spellblade,32,27,1280,1080
Sweetheart Taichi,33,27,1320,1080
Quiver of Dazing Love,0,28,0,1120
Heartstruck Bow,1,28,40,1120
Cupid's Garments,2,28,80,1120
Ring of Unbound Love,3,28,120,1120
Heartseeker Katana,4,28,160,1120
Eternal Star,5,28,200,1120
Chocolate Armor,6,28,240,1120
Sweetener Ring,7,28,280,1120
Ever Green Skull,8,28,320,1120
Floral Corset,9,28,360,1120
Lovebite Armor,10,28,400,1120
Sweetcut Wakizashi,11,28,440,1120
Spring Rose,12,28,480,1120
Rose Brooch,13,28,520,1120
Elderfrost Heirloom,14,28,560,1120
Frozen Whisper,15,28,600,1120
Winter's Dire Kiss,16,28,640,1120
Icebreaker Maul,17,28,680,1120
Frostfall Rod,18,28,720,1120
Gem of Tenderness,19,28,760,1120
Gem of Adoration,20,28,800,1120
Soulful Affection,21,28,840,1120
Soulful Affection (shiny),22,28,880,1120
Gem of Adoration (shiny),23,28,920,1120
Gem of Tenderness (shiny),24,28,960,1120
Heart of Gold Prism,25,28,1000,1120
Solar Flare Igniter,26,28,1040,1120
Crest of the Rising Sun,27,28,1080,1120
Bloom-Fire Scepter,28,28,1120,1120
Ashen Talon Dagger,29,28,1160,1120
Sovereign Cinder-Blade,30,28,1200,1120
Blade of Eternal Rebirth,31,28,1240,1120
Heart of the Eternal Pyre,32,28,1280,1120
Flying Eyeball Pet Skin,33,28,1320,1120
Corrupted Tinkerer Pet Skin,0,29,0,1160
Wand of Egg-cellence,1,29,40,1160
Dagger of the Hasteful Rabbit,2,29,80,1160
Incubation Mace,3,29,120,1160
Eggstatic Conductor,4,29,160,1160
Vitamine Buster,5,29,200,1160
Sunny Side Bow,6,29,240,1160
Helm of the Swift Bunny,7,29,280,1160
Botany Book,8,29,320,1160
Sakura Wakizashi,9,29,360,1160
Eggsponential Scepter,10,29,400,1160
Incubation Mace (shiny),11,29,440,1160
Vitamine Buster (shiny),12,29,480,1160
Bunny Trickster Skin,13,29,520,1160
Moon Bunny Pet Skin,14,29,560,1160
Bunny Ear Tachi,15,29,600,1160
Caramel Spellblade,16,29,640,1160
Shard Launcher,17,29,680,1160
Egg Basher,18,29,720,1160
Chocolate Ovipositor,19,29,760,1160
Hatchling Blades,20,29,800,1160
Carrotroot Vestments,21,29,840,1160
Eggshell Carapace,22,29,880,1160
Fudgeclad Armor,23,29,920,1160
Eternal Graved Great Sword,24,29,960,1160
Spriteful Shield,25,29,1000,1160
Eggre Battle Armor,26,29,1040,1160
Tiara of Eggscellent Sturdiness,27,29,1080,1160
Spring Wonder Bow,28,29,1120,1160
Fresh Breeze Quiver,29,29,1160,1160
Painted Eggshell Armor,30,29,1200,1160
Painted Egg Amulet,31,29,1240,1160
Nutrient Rich Carrot Blade,32,29,1280,1160
Carrot Cake Crest,33,29,1320,1160
Hardened Carrot Armor,0,30,0,1200
Sun Bathed Straw Hat,1,30,40,1200
Sweet Desire Wand,2,30,80,1200
Chocolate Egg Mace,3,30,120,1200
Chocolate Glazed Robe,4,30,160,1200
Chocolate Bunny Ears,5,30,200,1200
Mithril Sword,6,30,240,1200
Leave Bow,7,30,280,1200
Ring of Overwhelming Health,8,30,320,1200
Mood Bow,9,30,360,1200
Reasonable Hour Star,10,30,400,1200
Bottled Medusa,11,30,440,1200
Nice Crown,12,30,480,1200
Non-Fungible Tome,13,30,520,1200
Luminaire,14,30,560,1200
Inferior,15,30,600,1200
Crystal Key,16,30,640,1200
Keychain Cutlass,17,30,680,1200
Cursed Harpoon,18,30,720,1200
Depth Charge,19,30,760,1200
Phosphorescent Rags,20,30,800,1200
Diving Weights,21,30,840,1200
Ornaments of Unity,22,30,880,1200
Eternal Echo,23,30,920,1200
Eden's Embrace,24,30,960,1200
Legion Elite Cloak,25,30,1000,1200
Legion Elite Quiver,26,30,1040,1200
Legion Elite Spell,27,30,1080,1200
Legion Elite Tome,28,30,1120,1200
Legion Elite Helm,29,30,1160,1200
Legion Elite Shield,30,30,1200,1200
Legion Elite Seal,31,30,1240,1200
Legion Elite Poison,32,30,1280,1200
Legion Elite Skull,33,30,1320,1200
Legion Elite Trap,0,31,0,1240
Legion Elite Orb,1,31,40,1240
Legion Elite Prism,2,31,80,1240
Legion Elite Scepter,3,31,120,1240
Legion Elite Star,4,31,160,1240
Legion Elite Wakizashi,5,31,200,1240
Legion Elite Drums,6,31,240,1240
Legion Elite Mace,7,31,280,1240
Legion Elite Sheath,8,31,320,1240
Bounty Hunter's Dagger,9,31,360,1240
Predator Bow,10,31,400,1240
Oppressor's Staff,11,31,440,1240
Tyrant's Wand,12,31,480,1240
Henchman's Claymore,13,31,520,1240
Blade of the Assailant,14,31,560,1240
Cloak of The Darkened Sun,15,31,600,1240
Mad Javelin,16,31,640,1240
Cursed Spire Spell,17,31,680,1240
Tome of the Tarnished Gods,18,31,720,1240
Helm of Exalted Might,19,31,760,1240
Brutal Buckler,20,31,800,1240
Seal of the Battle God,21,31,840,1240
Tyrant's Toxin,22,31,880,1240
Demon Lord's Skull,23,31,920,1240
Blacklight Artifice,24,31,960,1240
Orb of Conquest,25,31,1000,1240
Prism of Shattered Light,26,31,1040,1240
Siege Scepter,27,31,1080,1240
Rage Claws,28,31,1120,1240
Amaterasu,29,31,1160,1240
Chief's War Horn,30,31,1200,1240
Mechanical Mace,31,31,1240,1240
Blitz Sheath,32,31,1280,1240
Squadron Sheathing,33,31,1320,1240
Judge's Robe,0,32,0,1280
Aegis Armor,1,32,40,1280
Mayhem Medallion,2,32,80,1280
Ring of Wrath,3,32,120,1280
Autarch Amulet,4,32,160,1280
Legion Elite Dagger,5,32,200,1280
Legion Elite Bow,6,32,240,1280
Legion Elite Staff,7,32,280,1280
Legion Elite Wand,8,32,320,1280
Legion Elite Sword,9,32,360,1280
Legion Elite Katana,10,32,400,1280
Legion Elite Plate Armor,11,32,440,1280
Legion Elite Robe,12,32,480,1280
Legion Elite Leather Armor,13,32,520,1280
Nightmatter Circlet,14,32,560,1280
