item_name,grid_x,grid_y,pixel_x,pixel_y
Eye of the Void,0,25,0,1000
Barnacle Basher,1,25,40,1000
Yellow Beehemoth Quiver,2,25,80,1000
Red Beehemoth Quiver,3,25,120,1000
Blue Beehemoth Quiver,4,25,160,1000
Cloak of Bloody Surprises,5,25,200,1000
Crystallised Fang's Venom,6,25,240,1000
Dirk of Cronus,7,25,280,1000
Hama Yumi,8,25,320,1000
Helm of the Juggernaut,9,25,360,1000
Jailer's Scythe,10,25,400,1000
Kageboshi,11,25,440,1000
Orb of Conflict,12,25,480,1000
Quiver of Thunder,13,25,520,1000
Ray Katana,14,25,560,1000
Seal of Blasphemous Prayer,15,25,600,1000
Shield of Ogmur,16,25,640,1000
Tablet of the King's Avatar,17,25,680,1000
Token of Warmth,18,25,720,1000
Token of Happiness,19,25,760,1000
Trap of the Vile Spirit,20,25,800,1000
Mighty Stein,21,25,840,1000
Deadly Keg,22,25,880,1000
Greaterhosen,23,25,920,1000
Crystal Sword,24,25,960,1000
Crystal Wand,25,25,1000,1000
Crystal Sword (shiny),26,25,1040,1000
Quiver of Thunder (shiny),27,25,1080,1000
Orb of Conflict (shiny),28,25,1120,1000
Dirk of Cronus (shiny),0,26,0,1040
Trap of the Vile Spirit (shiny),1,26,40,1040
Greaterhosen (shiny),2,26,80,1040
Helm of the Juggernaut (shiny),3,26,120,1040
Ray Katana (shiny),4,26,160,1040
Seal of Blasphemous Prayer (shiny),5,26,200,1040
Deadly Keg (shiny),6,26,240,1040
Mighty Stein (shiny),7,26,280,1040
Barnacle Basher (shiny),8,26,320,1040
Jailer's Scythe (shiny),9,26,360,1040
Cloak of Bloody Surprises (shiny),10,26,400,1040
Yellow Beehemoth Quiver (shiny),11,26,440,1040
Red Beehemoth Quiver (shiny),12,26,480,1040
Blue Beehemoth Quiver (shiny),13,26,520,1040
Adventurer's Scarf,14,26,560,1040
Torrential Staff,15,26,600,1040
Celestial Recurve,16,26,640,1040
Mace of the Pumpkin Effigy,17,26,680,1040
Pirate's Artillery,18,26,720,1040
Skull of Restless Souls,19,26,760,1040
Doom's Emblem,20,26,800,1040
Cavalry Lance,21,26,840,1040
Cloak of the Deep,22,26,880,1040
Evolutionary Records,23,26,920,1040
Pollen Incendiary,24,26,960,1040
Bloodbath Blade,25,26,1000,1040
Runes of Knowledge,26,26,1040,1040
Kendo Stick (shiny),27,26,1080,1040
Jewel Eye Katana (shiny),28,26,1120,1040
Watarimono,0,27,0,1080
Kiritsukeru,1,27,40,1080
Reinforced Root Armor,2,27,80,1080
Traveler's Trinket,3,27,120,1080
The Phylactery,4,27,160,1080
Soul of the Bearer,5,27,200,1080
Soulless Robe,6,27,240,1080
Ring of the Covetous Heart,7,27,280,1080
Piper's Pan Flute,8,27,320,1080
Mouse Trap,9,27,360,1080
