item_name,grid_x,grid_y,pixel_x,pixel_y
Enchanted Ice Shard,9,25,360,1000
Ring of the Northern Light,10,25,400,1000
Tome of Frigid Protection,11,25,440,1000
Ice Crown,12,25,480,1000
Candy Katana,13,25,520,1000
Sleigh Bell Staff,14,25,560,1000
Garland Bow,15,25,600,1000
Evergreen Dagger,16,25,640,1000
Brass Chamberstick,17,25,680,1000
Cheerful Chipper,18,25,720,1000
Candy Katana (shiny),19,25,760,1000
Sleigh Bell Staff (shiny),20,25,800,1000
Garland Bow (shiny),21,25,840,1000
Evergreen Dagger (shiny),22,25,880,1000
Brass Chamberstick (shiny),23,25,920,1000
Cheerful Chipper (shiny),24,25,960,1000
Snow Branch,25,25,1000,1000
Enchanted Ice Blade,26,25,1040,1000
Frozen Wand,27,25,1080,1000
Esoteric Buckler,28,25,1120,1000
Corrupted Cleaver,0,26,0,1040
Bow of Nightmares,1,26,40,1040
Staff of Horrific Knowledge,2,26,80,1040
Wand of Ancient Terror,3,26,120,1040
Dagger of the Terrible Talon,4,26,160,1040
Skull-Splitter Sword,5,26,200,1040
Heartfind Dagger,6,26,240,1040
Wand of Budding Romance,7,26,280,1040
Cupid's Bow,8,26,320,1040
Vinesword,9,26,360,1040
Staff of Adoration,10,26,400,1040
Diamond-Bladed Katana,11,26,440,1040
Heart Jewel Blades,12,26,480,1040
Morning Star of Sweet Miracles,13,26,520,1040
Anteros Longbow,14,26,560,1040
Lovestruck Yoyo,15,26,600,1040
Love Heart Spellblade,16,26,640,1040
Sweetheart Taichi,17,26,680,1040
Quiver of Dazing Love,18,26,720,1040
Heartstruck Bow,19,26,760,1040
Cupid's Garments,20,26,800,1040
Ring of Unbound Love,21,26,840,1040
Heartseeker Katana,22,26,880,1040
Eternal Star,23,26,920,1040
Chocolate Armor,24,26,960,1040
Sweetener Ring,25,26,1000,1040
Ever Green Skull,26,26,1040,1040
Floral Corset,27,26,1080,1040
Lovebite Armor,28,26,1120,1040
Sweetcut Wakizashi,0,27,0,1080
Spring Rose,1,27,40,1080
Rose Brooch,2,27,80,1080
Elderfrost Heirloom,3,27,120,1080
Frozen Whisper,4,27,160,1080
Winter's Dire Kiss,5,27,200,1080
Icebreaker Maul,6,27,240,1080
Frostfall Rod,7,27,280,1080
Perennial Cranium,8,27,320,1080
Hanagasaku,9,27,360,1080
Perennial Cranium (shiny),10,27,400,1080
Gem of Tenderness,11,27,440,1080
Gem of Adoration,12,27,480,1080
Soulful Affection,13,27,520,1080
Soulful Affection (shiny),14,27,560,1080
Gem of Adoration (shiny),15,27,600,1080
Gem of Tenderness (shiny),16,27,640,1080
Heart of Gold Prism,17,27,680,1080
Incubation Mace,18,27,720,1080
Incubation Mace (shiny),19,27,760,1080
Crystal Key,20,27,800,1080
Keychain Cutlass,21,27,840,1080
Ornaments of Unity,22,27,880,1080
Eternal Echo,23,27,920,1080
Eden's Embrace,24,27,960,1080
Nightmatter Circlet,25,27,1000,1080
